id,performed_move_id,t1_millis,t2_millis,t3_millis,question_one,question_two,question_three,session_id
2234,16208,1665647644611,1665647650633,1665647669251,2,2,2,11804
2233,16207,1665647594106,1665647610166,1665647623334,2,2,2,11804
2232,16206,1665647536887,1665647569803,1665647577787,2,2,2,11804
2231,16205,1665647492254,1665647498033,1665647518550,2,2,2,11804
2230,16204,1665647440650,1665647455773,1665647474900,2,2,2,11804
2229,16203,1665647403538,1665647409550,1665647428656,2,2,2,11804
2228,16202,1665647371875,1665647377286,1665647389825,2,2,2,11804
2226,16201,1665647297808,1665647303310,1665647315976,2,2,2,11804
2227,16201,1665647329017,1665647333589,1665647358484,2,2,1,11804
2306,16281,1665652076542,1665652081134,1665652091441,2,2,2,11810
2305,16280,1665652005210,1665652014746,1665652063685,2,2,2,11810
2304,16279,1665651945757,1665651954118,1665651974320,2,2,2,11810
2303,16278,1665651883313,1665651887884,1665651914630,2,2,2,11810
2302,16277,1665651852768,1665651857343,1665651870799,2,2,2,11810
2301,16276,1665651819811,1665651822971,1665651839773,2,2,2,11810
2300,16275,1665651774071,1665651779776,1665651798422,1,1,2,11810
2299,16274,1665651694092,1665651708327,1665651746203,2,2,2,11810
2298,16273,1665651652258,1665651663411,1665651674320,1,1,1,11810
2297,16272,1665651596410,1665651605343,1665651634857,2,2,2,11810
2296,16271,1665651516111,1665651519896,1665651569934,1,1,1,11810
2295,16270,1665651456720,1665651465499,1665651489811,2,2,2,11810
2294,16269,1665651387850,1665651412546,1665651433011,1,1,2,11810
2293,16268,1665651326943,1665651332951,1665651359491,1,1,2,11810
2292,16267,1665651259036,1665651288093,1665651302023,2,2,2,11810
2291,16266,1665651194794,1665651205044,1665651232690,1,2,2,11810
2290,16265,1665651135440,1665651144811,1665651164583,1,1,2,11810
2289,16264,1665651072031,1665651098706,1665651109001,2,2,2,11810
2288,16263,1665651013600,1665651024976,1665651049574,2,2,2,11810
2287,16262,1665650925178,1665650952880,1665650986323,1,1,1,11810
2286,16261,1665650875701,1665650882213,1665650903738,2,2,2,11810
2285,16260,1665650829526,1665650839120,1665650857155,2,2,2,11810
2284,16259,1665650765916,1665650792687,1665650809971,1,1,1,11810
2283,16258,1665650731857,1665650744626,1665650752126,1,1,1,11810
2282,16257,1665650624227,1665650661011,1665650722378,2,2,2,11810
2281,16256,1665650582912,1665650593713,1665650608774,2,2,2,11810
2280,16255,1665650547402,1665650551991,1665650577004,2,2,2,11810
2279,16255,1665650504098,1665650510100,1665650531025,2,2,2,11810
2278,16253,1665650458949,1665650385331,1665650492659,1,1,1,11810
2276,16252,1665650360605,1665650365176,1665650374143,1,1,1,11810
2277,16252,1665650380756,1665650385331,1665650446772,1,1,1,11810
2275,16251,1665650337469,1665650352591,1665650351984,1,1,1,11810
2344,16322,1665655710268,1665655714933,1665655729949,1,1,1,11813
2343,16321,1665655680766,1665655685335,1665655690853,0,0,0,11813
2342,16320,1665655658872,1665655663471,1665655670181,0,0,0,11813
2341,16319,1665655596275,1665655607056,1665655648180,2,2,2,11813
2340,16318,1665655541356,1665655550532,1665655579100,2,2,2,11813
2339,16317,1665655502293,1665655506871,1665655514037,0,0,0,11813
2338,16316,1665655454052,1665655485761,1665655489886,2,2,2,11813
2337,16315,1665655410566,1665655414632,1665655436191,2,2,2,11813
2336,16314,1665655352443,1665655377834,1665655390060,2,2,2,11813
2335,16313,1665655294152,1665655303561,1665655325422,1,1,1,11813
2334,16312,1665655217453,1665655246261,1665655263838,2,2,2,11813
2333,16311,1665655163471,1665655169379,1665655195409,2,2,2,11813
2332,16310,1665655128343,1665655132923,1665655142563,0,0,0,11813
2331,16309,1665655089217,1665655098644,1665655118546,2,2,2,11813
2330,16308,1665655040316,1665655058075,1665655072046,2,2,2,11813
2329,16306,1665654996499,1665655001072,1665655007637,0,0,0,11813
2328,16304,1665654942841,1665654953431,1665654973845,2,2,2,11813
2327,16303,1665654903215,1665654907787,1665654932705,1,1,1,11813
2326,16302,1665654883970,1665654888542,1665654897535,1,1,1,11813
2325,16301,1665654853950,1665654859699,1665654878354,2,2,2,11813
2324,16300,1665654780749,1665654815364,1665654837550,2,2,2,11813
2323,16298,1665654681287,1665654707348,1665654749961,2,2,2,11813
2322,16297,1665654645472,1665654650052,1665654661307,0,0,0,11813
2321,16296,1665654625971,1665654630550,1665654637144,1,1,1,11813
2320,16295,1665654598757,1665654605343,1665654617532,2,2,2,11813
2319,16294,1665654560439,1665654565019,1665654579132,1,1,1,11813
2318,16293,1665654518214,1665654526305,1665654551710,0,0,0,11813
2316,16292,1665654457126,1665654462121,1665654477368,2,2,2,11813
2317,16292,1665654486234,1665654490802,1665654498982,1,1,1,11813
2315,16290,1665654407931,1665654443409,1665654449067,2,2,2,11813
2313,16289,1665654317164,1665654337061,1665654356507,2,2,2,11813
2314,16289,1665654359796,1665654363443,1665654396215,2,2,2,11813
2312,16288,1665654276648,1665654286272,1665654309170,2,2,2,11813
2311,16287,1665654235773,1665654243389,1665654264945,2,2,2,11813
2309,16286,1665654153002,1665654158637,1665654187684,2,2,2,11813
2310,16286,1665654197947,1665654205382,1665654224802,2,2,2,11813
2308,16284,1665654127882,1665654132464,1665654142302,1,1,1,11813
2307,16284,1665654047856,1665654053334,1665654099509,1,1,1,11813
2369,16349,1665706751344,1665706774798,1665706803210,0,0,0,11857
2368,16348,1665706694028,1665706722246,1665706732714,2,1,2,11857
2367,16347,1665706616466,1665706586353,1665706667635,1,1,1,11857
2366,16346,1665706558048,1665706586353,1665706599278,2,2,2,11857
2365,16345,1665706490449,1665706500781,1665706526536,1,1,1,11857
2364,16344,1665706413014,1665706420913,1665706458960,2,1,1,11857
2363,16343,1665706354591,1665706381808,1665706389359,1,1,0,11857
2362,16342,1665706312727,1665706317302,1665706328092,1,1,0,11857
2361,16342,1665706263858,1665706292541,1665706301997,2,0,0,11857
2360,16340,1665706152830,1665706162863,1665706242560,1,1,1,11857
2359,16339,1665706116080,1665706120674,1665706132559,0,0,0,11857
2358,16338,1665706072176,1665706079220,1665706107636,0,0,0,11857
2357,16337,1665706033348,1665706037941,1665706048791,1,1,1,11857
2356,16336,1665705915159,1665705942837,1665706019941,1,1,1,11857
2355,16335,1665705850231,1665705868835,1665705896125,0,0,0,11857
2354,16335,1665705770744,1665705792680,1665705842182,0,0,0,11857
2353,16333,1665705653497,1665705679997,1665705752826,1,1,1,11857
2352,16332,1665705592079,1665705615009,1665705635651,1,0,0,11857
2351,16332,1665705541616,1665705501743,1665705577332,1,1,2,11857
2350,16330,1665705490598,1665705501743,1665705532532,1,1,1,11857
2349,16330,1665705438682,1665705457014,1665705480676,2,2,2,11857
2347,16327,1665705276782,1665705290312,1665705327541,1,1,0,11857
2346,16326,1665705158014,1665705188979,1665705250641,1,1,1,11857
2345,16325,1665705073594,1665705046663,1665705128973,2,2,2,11857
2401,16381,1665713319756,1665713328018,1665713401197,1,2,1,11864
2400,16380,1665713285056,1665713289629,1665713298081,0,0,0,11864
2399,16379,1665713247050,1665713255320,1665713272246,1,1,1,11864
2398,16378,1665713179694,1665713194722,1665713215595,0,1,2,11864
2397,16377,1665713108347,1665713112941,1665713157671,0,0,0,11864
2396,16376,1665713060455,1665713067527,1665713095807,0,0,0,11864
2395,16375,1665713024113,1665713028698,1665713037740,0,0,0,11864
2394,16374,1665712982846,1665712986807,1665713012088,0,0,0,11864
2393,16374,1665712939829,1665712949801,1665712972869,0,0,2,11864
2392,16373,1665712880163,1665712889331,1665712908586,1,1,2,11864
2391,16372,1665712837451,1665712845673,1665712852148,1,0,0,11864
2389,16371,1665712779274,1665712787942,1665712795603,1,1,2,11864
2390,16371,1665712808520,1665712813092,1665712817455,1,1,0,11864
2388,16369,1665712720769,1665712745586,1665712756393,1,2,2,11864
2387,16368,1665712673652,1665712681473,1665712693144,0,1,0,11864
2386,16367,1665712628958,1665712640729,1665712650910,0,1,2,11864
2385,16366,1665712566674,1665712578547,1665712611719,1,1,2,11864
2384,16365,1665712536178,1665712538427,1665712545569,1,1,0,11864
2383,16364,1665712473068,1665712487373,1665712517519,1,1,2,11864
2382,16363,1665712428356,1665712435706,1665712448585,1,1,2,11864
2381,16362,1665712393029,1665712396402,1665712404137,1,1,0,11864
2380,16361,1665712358380,1665712366581,1665712375555,0,0,0,11864
2379,16360,1665712325755,1665712331305,1665712337851,0,1,0,11864
2378,16359,1665712271184,1665712281206,1665712314959,1,1,2,11864
2377,16358,1665712215466,1665712224874,1665712242229,0,1,0,11864
2376,16357,1665712143010,1665712169535,1665712189018,1,1,2,11864
2375,16356,1665712062175,1665712092353,1665712122486,1,1,1,11864
2374,16355,1665712024778,1665712031418,1665712043396,0,1,0,11864
2373,16354,1665711964407,1665711990580,1665712010288,1,2,2,11864
2372,16353,1665711927872,1665711935118,1665711948835,1,1,2,11864
2371,16352,1665711885910,1665711892539,1665711911328,1,1,2,11864
2370,16351,1665711819259,1665711827183,1665711868733,1,1,0,11864
2439,16420,1665717013248,1665717028851,1665717036041,1,1,0,11870
2438,16419,1665716966062,1665716980328,1665716993730,1,1,0,11870
2437,16418,1665716920762,1665716934862,1665716941085,1,1,0,11870
2436,16417,1665716864464,1665716868497,1665716898692,1,1,0,11870
2435,16416,1665716819079,1665716829291,1665716839649,2,2,2,11870
2434,16415,1665716752721,1665716762186,1665716784317,2,2,2,11870
2432,16414,1665716662863,1665716678409,1665716696674,0,2,2,11870
2433,16414,1665716709777,1665716714357,1665716722865,0,2,2,11870
2431,16412,1665716631992,1665716636569,1665716642980,1,1,1,11870
2430,16411,1665716591343,1665716601151,1665716621632,1,1,1,11870
2429,16410,1665716558692,1665716563278,1665716569500,1,1,1,11870
2428,16409,1665716521860,1665716527728,1665716548374,1,1,1,11870
2427,16408,1665716485144,1665716487368,1665716497207,1,1,0,11870
2426,16407,1665716453029,1665716457602,1665716463862,1,1,0,11870
2425,16406,1665716430417,1665716432666,1665716441386,1,1,0,11870
2424,16405,1665716374198,1665716386574,1665716408991,1,1,0,11870
2423,16404,1665716328419,1665716333040,1665716344957,1,1,1,11870
2422,16403,1665716273935,1665716286428,1665716307998,1,1,1,11870
2421,16402,1665716217865,1665716226123,1665716247968,1,1,0,11870
2420,16401,1665716180942,1665716183164,1665716192013,1,1,0,11870
2419,16400,1665716149680,1665716154267,1665716162307,0,1,1,11870
2418,16400,1665716094876,1665716106811,1665716132874,0,1,1,11870
2417,16398,1665716017382,1665716032979,1665716068507,0,2,2,11870
2416,16397,1665715945932,1665715964507,1665715999440,2,2,2,11870
2415,16396,1665715888083,1665715898007,1665715920192,2,2,2,11870
2414,16395,1665715830288,1665715839394,1665715862649,0,1,1,11870
2413,16394,1665715768477,1665715793624,1665715806928,1,2,1,11870
2412,16393,1665715722932,1665715729156,1665715746383,0,0,0,11870
2411,16392,1665715678813,1665715689875,1665715703990,1,1,1,11870
2409,16391,1665715613613,1665715622560,1665715642825,2,2,1,11870
2410,16391,1665715652123,1665715656697,1665715664478,2,2,1,11870
2408,16389,1665715558068,1665715569168,1665715594596,2,2,2,11870
2407,16388,1665715519287,1665715521518,1665715535024,1,1,0,11870
2406,16387,1665715484846,1665715491206,1665715506334,1,1,0,11870
2405,16386,1665715455969,1665715463083,1665715471140,1,1,0,11870
2404,16386,1665715371945,1665715378284,1665715440635,2,2,1,11870
2403,16384,1665715326732,1665715332851,1665715353351,2,2,2,11870
2402,16383,1665715263754,1665715275072,1665715311463,2,2,2,11870
2496,16476,1665720300959,1665720305535,1665720313402,1,1,1,11874
2495,16475,1665720262430,1665720281117,1665720288874,2,2,2,11874
2494,16474,1665720208664,1665720219125,1665720228759,2,2,2,11874
2493,16473,1665720167223,1665720171801,1665720175179,1,1,1,11874
2492,16472,1665720140310,1665720151467,1665720154468,1,1,1,11874
2491,16471,1665720082766,1665720087339,1665720120250,1,1,1,11874
2490,16470,1665720055137,1665720059711,1665720071084,1,1,1,11874
2489,16469,1665720025803,1665720030400,1665720043404,1,1,1,11874
2488,16468,1665719994784,1665719960204,1665720014482,2,2,2,11874
2487,16467,1665719955626,1665719960204,1665719965504,1,1,1,11874
2486,16466,1665719904231,1665719929166,1665719943652,2,2,2,11874
2485,16465,1665719863931,1665719868516,1665719874029,2,2,2,11874
2484,16464,1665719832688,1665719800850,1665719854056,2,2,2,11874
2483,16463,1665719789384,1665719800850,1665719809179,1,1,1,11874
2482,16462,1665719751109,1665719763920,1665719769349,1,1,1,11874
2481,16461,1665719706696,1665719714266,1665719732175,2,1,2,11874
2480,16460,1665719671278,1665719675855,1665719680333,1,1,1,11874
2479,16459,1665719646008,1665719651566,1665719661779,1,1,1,11874
2478,16458,1665719612699,1665719614924,1665719621299,1,1,1,11874
2477,16457,1665719581217,1665719583461,1665719590635,1,1,1,11874
2476,16456,1665719542083,1665719550972,1665719561682,2,2,1,11874
2475,16455,1665719509100,1665719513672,1665719518847,1,1,1,11874
2474,16454,1665719478265,1665719489650,1665719496489,1,1,1,11874
2473,16453,1665719438490,1665719417973,1665719446563,1,1,1,11874
2472,16452,1665719413380,1665719417973,1665719421524,1,1,1,11874
2471,16451,1665719396514,1665719373883,1665719405529,1,1,1,11874
2470,16450,1665719369306,1665719373883,1665719379395,1,1,1,11874
2469,16450,1665719332083,1665719342721,1665719355712,2,0,1,11874
2468,16448,1665719301002,1665719305582,1665719312068,1,1,1,11874
2467,16447,1665719257499,1665719268634,1665719292666,1,1,1,11874
2466,16446,1665719225278,1665719231987,1665719242679,2,2,2,11874
2465,16445,1665719166212,1665719185510,1665719204402,1,1,1,11874
2464,16444,1665719142136,1665719146738,1665719152169,1,1,1,11874
2463,16443,1665719094375,1665719098966,1665719135029,1,1,1,11874
2462,16442,1665719037784,1665719057216,1665719085066,1,1,1,11874
2461,16441,1665719015518,1665719021178,1665719031394,1,1,1,11874
2460,16440,1665718986654,1665718991236,1665718997694,1,1,1,11874
2459,16439,1665718963868,1665718970740,1665718980162,2,1,1,11874
2458,16438,1665718927063,1665718935395,1665718945933,1,1,1,11874
2457,16437,1665718876153,1665718889350,1665718907744,2,2,2,11874
2456,16436,1665718817799,1665718845221,1665718864550,2,2,2,11874
2455,16435,1665718780086,1665718784678,1665718801116,1,1,1,11874
2454,16434,1665718742028,1665718744796,1665718776384,1,1,1,11874
2453,16434,1665718711114,1665718717166,1665718729532,2,2,1,11874
2452,16433,1665718687306,1665718670066,1665718698919,1,1,1,11874
2451,16432,1665718658929,1665718670066,1665718677765,1,1,1,11874
2450,16431,1665718628747,1665718635220,1665718649983,1,1,1,11874
2449,16430,1665718597332,1665718609970,1665718618962,1,1,1,11874
2448,16429,1665718576562,1665718581155,1665718588217,2,2,2,11874
2447,16429,1665718521698,1665718531836,1665718566533,2,2,2,11874
2446,16428,1665718462150,1665718470303,1665718502977,0,1,2,11874
2445,16426,1665718431828,1665718435511,1665718448996,1,1,1,11874
2444,16426,1665718416613,1665718421188,1665718429311,1,1,1,11874
2443,16425,1665718397727,1665718402299,1665718412372,1,1,1,11874
2441,16424,1665718322681,1665718331625,1665718362895,0,0,1,11874
2442,16424,1665718380227,1665718384822,1665718394061,1,1,1,11874
2440,16423,1665718291068,1665718297370,1665718303793,1,1,1,11874
2539,16526,1665727799386,1665727803955,1665727808285,1,1,1,11881
2538,16525,1665727774219,1665727778804,1665727786052,1,1,1,11881
2537,16524,1665727736269,1665727740839,1665727760312,1,1,1,11881
2536,16523,1665727712517,1665727717087,1665727721867,1,1,1,11881
2535,16522,1665727691061,1665727695634,1665727698977,1,1,1,11881
2534,16521,1665727653011,1665727664155,1665727677673,1,1,1,11881
2533,16520,1665727597338,1665727611667,1665727625698,2,2,2,11881
2532,16519,1665727530744,1665727546515,1665727566588,1,1,1,11881
2531,16518,1665727490708,1665727499360,1665727510930,1,1,1,11881
2530,16517,1665727447464,1665727455440,1665727466541,2,1,2,11881
2529,16516,1665727398410,1665727410535,1665727421112,2,2,2,11881
2528,16515,1665727345462,1665727351927,1665727365669,1,1,1,11881
2527,16514,1665727288801,1665727302090,1665727316468,0,0,1,11881
2526,16513,1665727223875,1665727242132,1665727253284,0,0,1,11881
2525,16512,1665727180968,1665727185539,1665727191267,2,2,2,11881
2524,16511,1665727159594,1665727164171,1665727169974,2,2,2,11881
2523,16510,1665727123425,1665727131629,1665727148734,2,2,2,11881
2522,16509,1665727063162,1665727080665,1665727090228,0,1,0,11881
2521,16506,1665726946752,1665726957254,1665726973023,1,0,1,11881
2520,16505,1665726906351,1665726910942,1665726922867,0,0,0,11881
2519,16504,1665726837458,1665726790688,1665726897417,1,1,1,11881
2518,16503,1665726786119,1665726790688,1665726815357,1,1,1,11881
2517,16502,1665726743253,1665726756293,1665726776830,1,1,1,11881
2516,16501,1665726690426,1665726703440,1665726725213,1,1,1,11881
2515,16501,1665726635966,1665726644591,1665726659612,1,0,1,11881
2514,16499,1665726583856,1665726592131,1665726608867,1,0,1,11881
2513,16498,1665726532239,1665726539993,1665726554701,2,2,2,11881
2512,16497,1665726482269,1665726489965,1665726502800,1,2,1,11881
2511,16496,1665726437484,1665726447127,1665726455703,1,1,1,11881
2510,16495,1665726367068,1665726406654,1665726415169,2,2,1,11881
2509,16494,1665726335386,1665726339970,1665726345767,1,1,1,11881
2508,16494,1665726274711,1665726302439,1665726322022,0,0,1,11881
2507,16492,1665726230577,1665726240816,1665726250287,1,1,1,11881
2506,16491,1665726164192,1665726179965,1665726204449,0,0,1,11881
2505,16490,1665726111493,1665726128175,1665726139505,2,2,2,11881
2504,16489,1665726053291,1665726067089,1665726087457,1,0,1,11881
2503,16488,1665726000276,1665726013817,1665726029086,2,2,2,11881
2502,16487,1665725957918,1665725962493,1665725977737,1,1,1,11881
2501,16486,1665725939311,1665725945059,1665725951035,1,1,1,11881
2500,16485,1665725897993,1665725915615,1665725932072,2,2,2,11881
2499,16484,1665725845837,1665725869209,1665725875733,2,2,2,11881
2498,16483,1665725810330,1665725829556,1665725838966,1,1,1,11881
2497,16478,1665725700517,1665725707713,1665725726318,1,1,1,11881
